ID;Fecha_ Pedido;Cod_Tienda;id_producto;Qtde;Precio_Unitario
AX2188;10-07-2023;A1500108;1006;69;159
AX4126;01-06-2023;A5200100;1004;36;210
AX893;19-03-2023;A1500111;1004;24;210
AX5054;31-10-2023;A5200100;1001;42;160,99
AX1581;16-05-2023;A1500111;1005;29;999
AX49;07-01-2023;A1500111;1007;21;630,99
AX3628;07-03-2023;A5200050;1004;42;210
AX635;25-02-2023;A1500109;1005;52;999
AX73;09-01-2023;A1500111;1006;48;159
AX2512;03-09-2023;A1500109;1008;8;119,3
AX3794;04-04-2023;A3100104;1004;16;210
AX3221;24-12-2023;A1500108;1007;16;630,99
AX4191;13-06-2023;A3100104;1003;44;499,19
AX2086;26-06-2023;A1500111;1006;47;159
AX4918;11-10-2023;A5200050;1001;49;160,99
AX2955;13-11-2023;A1500111;1006;48;159
AX2935;10-11-2023;A1500109;1008;10;119,3
AX5247;03-12-2023;A3100104;1008;17;119,3
AX3384;26-01-2023;A5200050;1008;33;119,3
AX3356;22-01-2023;A1500107;1003;30;499,19
AX4985;22-10-2023;A1500107;1007;66;630,99
AX4357;10-07-2023;A3100104;1005;44;999
AX3639;08-03-2023;A3100104;1007;44;630,99
AX439;07-02-2023;A1500111;1004;49;210
AX2144;01-07-2023;A1500108;1003;27;499,19
AX1261;20-04-2023;A1500109;1004;22;210
AX3502;15-02-2023;A3100104;1007;17;630,99
AX4344;09-07-2023;A3100104;1001;46;160,99
AX3476;09-02-2023;A1500107;1006;42;159
AX3086;03-12-2023;A1500109;1001;26;160,99
AX4767;17-09-2023;A3100104;1001;49;160,99
AX5333;18-12-2023;A5200050;1008;26;119,3
AX3243;29-12-2023;A1500111;1001;30;160,99
AX5195;25-11-2023;A3100104;1005;51;999
AX5144;16-11-2023;A3100104;1003;49;499,19
AX997;28-03-2023;A1500109;1005;39;999
AX3843;11-04-2023;A3100104;1006;15;159
AX4740;12-09-2023;A5200050;1003;27;499,19
AX1923;13-06-2023;A1500109;1002;16;320,19
AX2833;24-10-2023;A1500109;1004;21;210
AX4210;15-06-2023;A5200050;1002;23;320,19
AX4571;14-08-2023;A3100104;1002;24;320,19
AX2153;02-07-2023;A1500108;1004;38;210
AX2991;18-11-2023;A1500108;1003;38;499,19
AX5363;24-12-2023;A5200100;1005;43;999
AX238;23-01-2023;A1500111;1004;44;210
AX4389;16-07-2023;A3100104;1005;22;999
AX3239;28-12-2023;A1500109;1002;13;320,19
AX4844;28-09-2023;A3100104;1004;50;210
AX373;03-02-2023;A1500109;1007;18;630,99
AX3315;16-01-2023;A5200050;1004;27;210
AX4689;03-09-2023;A5200100;1001;47;160,99
AX3402;29-01-2023;A3100104;1003;28;499,19
AX2077;25-06-2023;A1500108;1004;48;210
AX1720;27-05-2023;A1500109;1003;21;499,19
AX5160;18-11-2023;A3100104;1007;38;630,99
AX872;18-03-2023;A1500108;1003;32;499,19
AX4824;27-09-2023;A3100104;1002;26;320,19
AX1023;31-03-2023;A1500108;1008;27;119,3
AX1163;11-04-2023;A1500109;1005;26;999
AX2117;29-06-2023;A1500111;1004;40;210
AX4819;26-09-2023;A1500107;1001;32;160,99
AX4429;22-07-2023;A3100104;1007;16;630,99
AX3495;13-02-2023;A1500107;1003;54;499,19
AX3752;28-03-2023;A3100104;1007;51;630,99
AX4010;13-05-2023;A5200050;1007;48;630,99
AX5334;18-12-2023;A3100104;1006;32;159
AX3093;04-12-2023;A1500109;1004;22;210
AX1287;22-04-2023;A1500109;1003;34;499,19
AX3375;25-01-2023;A5200050;1003;39;499,19
AX2687;01-10-2023;A1500109;1004;24;210
AX3298;12-01-2023;A1500107;1003;38;499,19
AX2539;08-09-2023;A1500109;1004;23;210
AX3058;27-11-2023;A1500111;1004;54;210
AX2848;26-10-2023;A1500109;1001;15;160,99
AX3586;28-02-2023;A3100104;1007;17;630,99
AX1822;04-06-2023;A1500109;1005;22;999
AX3362;23-01-2023;A3100104;1008;34;119,3
AX1077;04-04-2023;A1500109;1001;23;160,99
AX1133;09-04-2023;A1500109;1004;22;210
AX2219;16-07-2023;A1500108;1004;22;210
AX3019;21-11-2023;A1500111;1004;45;210
AX392;04-02-2023;A1500109;1002;12;320,19
AX2933;10-11-2023;A1500109;1002;12;320,19
AX2879;30-10-2023;A1500109;1005;13;999
AX703;04-03-2023;A1500109;1008;14;119,3
AX2799;19-10-2023;A1500109;1005;42;999
AX4471;30-07-2023;A5200100;1003;50;499,19
AX4860;02-10-2023;A5200100;1003;24;499,19
AX1036;01-04-2023;A1500109;1002;16;320,19
AX2871;29-10-2023;A1500111;1001;21;160,99
AX3732;25-03-2023;A5200100;1006;47;159
AX3883;19-04-2023;A5200100;1001;27;160,99
AX1514;11-05-2023;A1500109;1001;19;160,99
AX2190;10-07-2023;A1500108;1004;60;210
AX3247;29-12-2023;A1500111;1006;68;159
AX4035;17-05-2023;A3100104;1005;35;999
AX3782;02-04-2023;A5200100;1004;15;210
AX2127;30-06-2023;A1500108;1006;153;159
AX1492;08-05-2023;A1500109;1001;11;160,99
AX4451;26-07-2023;A1500107;1005;62;999
AX3977;07-05-2023;A5200100;1003;34;499,19
AX1736;28-05-2023;A1500111;1007;17;630,99
AX3101;05-12-2023;A1500109;1008;16;119,3
AX101;11-01-2023;A1500108;1004;45;210
AX5299;11-12-2023;A5200100;1004;35;210
AX3197;19-12-2023;A1500109;1001;19;160,99
AX3954;03-05-2023;A5200050;1002;22;320,19
AX1575;15-05-2023;A1500110;1003;41;499,19
AX801;12-03-2023;A1500109;1003;25;499,19
AX3401;29-01-2023;A5200050;1005;45;999
AX5233;02-12-2023;A5200100;1007;30;630,99
AX814;13-03-2023;A1500111;1001;47;160,99
AX4335;06-07-2023;A3100104;1008;32;119,3
AX2827;23-10-2023;A1500109;1001;19;160,99
AX1128;08-04-2023;A1500111;1004;22;210
AX153;15-01-2023;A1500108;1004;42;210
AX2441;21-08-2023;A1500111;1003;42;499,19
AX1704;26-05-2023;A1500109;1007;11;630,99
AX419;06-02-2023;A1500109;1003;25;499,19
AX2020;22-06-2023;A1500111;1003;38;499,19
AX2552;10-09-2023;A1500109;1002;10;320,19
AX5030;28-10-2023;A5200050;1008;36;119,3
AX4843;28-09-2023;A3100104;1003;33;499,19
AX2013;20-06-2023;A1500109;1001;21;160,99
AX4626;23-08-2023;A1500107;1006;40;159
AX4644;26-08-2023;A5200100;1008;52;119,3
AX3941;01-05-2023;A5200100;1004;38;210
AX90;10-01-2023;A1500108;1008;18;119,3
AX897;19-03-2023;A1500111;1007;52;630,99
AX5410;31-12-2023;A3100104;1004;35;210
AX1981;18-06-2023;A1500111;1003;41;499,19
AX4299;02-07-2023;A3100104;1007;46;630,99
AX3304;14-01-2023;A5200100;1005;35;999
AX1540;13-05-2023;A1500109;1002;10;320,19
AX2145;01-07-2023;A1500111;1005;42;999
AX5258;05-12-2023;A1500107;1008;44;119,3
AX2573;14-09-2023;A1500109;1008;10;119,3
AX22;04-01-2023;A1500108;1001;37;160,99
AX967;26-03-2023;A1500111;1008;21;119,3
AX927;21-03-2023;A1500109;1003;24;499,19
AX1257;20-04-2023;A1500109;1002;12;320,19
AX1105;07-04-2023;A1500109;1002;18;320,19
AX4311;04-07-2023;A5200100;1007;26;630,99
AX1013;30-03-2023;A1500108;1005;26;999
AX3949;02-05-2023;A3100104;1001;49;160,99
AX717;05-03-2023;A1500109;1007;21;630,99
AX5275;07-12-2023;A1500107;1002;88;320,19
AX2666;29-09-2023;A1500111;1001;16;160,99
AX3016;21-11-2023;A1500109;1003;26;499,19
AX5320;16-12-2023;A3100104;1004;44;210
AX134;15-01-2023;A1500109;1008;8;119,3
AX1643;21-05-2023;A1500109;1005;23;999
AX2601;18-09-2023;A1500111;1001;52;160,99
AX2911;06-11-2023;A1500109;1004;22;210
AX2543;09-09-2023;A1500108;1001;32;160,99
AX2842;24-10-2023;A1500109;1002;20;320,19
AX4745;12-09-2023;A1500107;1008;60;119,3
AX650;26-02-2023;A1500111;1004;84;210
AX33;06-01-2023;A1500109;1001;16;160,99
AX351;01-02-2023;A1500109;1004;23;210
AX2714;06-10-2023;A1500109;1001;17;160,99
AX1156;11-04-2023;A1500111;1001;32;160,99
AX5271;07-12-2023;A5200100;1005;48;999
AX2992;18-11-2023;A1500109;1001;17;160,99
AX1996;19-06-2023;A1500108;1001;43;160,99
AX3578;27-02-2023;A1500107;1007;94;630,99
AX4861;02-10-2023;A3100104;1008;27;119,3
AX5071;05-11-2023;A3100104;1003;16;499,19
AX2564;12-09-2023;A1500109;1002;13;320,19
AX589;20-02-2023;A1500111;1004;48;210
AX4754;13-09-2023;A1500107;1008;60;119,3
AX4519;06-08-2023;A3100104;1004;24;210
AX3526;20-02-2023;A3100104;1005;49;999
AX2316;01-08-2023;A1500109;1008;15;119,3
AX2038;23-06-2023;A1500109;1001;25;160,99
AX372;03-02-2023;A1500108;1004;37;210
AX3525;20-02-2023;A5200100;1006;21;159
AX5276;07-12-2023;A5200100;1007;47;630,99
AX2115;29-06-2023;A1500108;1003;38;499,19
AX719;05-03-2023;A1500109;1005;25;999
AX1431;04-05-2023;A1500111;1001;15;160,99
AX3020;21-11-2023;A1500109;1001;18;160,99
AX1626;19-05-2023;A1500108;1006;72;159
AX4020;15-05-2023;A5200100;1002;34;320,19
AX237;23-01-2023;A1500109;1001;18;160,99
AX2500;02-09-2023;A1500108;1008;16;119,3
AX3229;26-12-2023;A1500111;1001;23;160,99
AX2386;13-08-2023;A1500109;1001;15;160,99
AX4822;26-09-2023;A3100104;1007;29;630,99
AX465;10-02-2023;A1500109;1003;24;499,19
AX1291;23-04-2023;A1500111;1001;16;160,99
AX1274;21-04-2023;A1500111;1004;37;210
AX905;19-03-2023;A1500108;1006;66;159
AX4189;12-06-2023;A3100104;1001;46;160,99
AX5288;10-12-2023;A5200100;1006;28;159
AX4465;29-07-2023;A3100104;1001;26;160,99
AX2764;14-10-2023;A1500108;1006;87;159
AX1659;22-05-2023;A1500111;1005;18;999
AX1027;01-04-2023;A1500109;1005;15;999
AX4223;18-06-2023;A3100104;1008;47;119,3
AX4570;14-08-2023;A3100104;1008;52;119,3
AX3201;21-12-2023;A1500111;1002;17;320,19
AX453;08-02-2023;A1500109;1003;19;499,19
AX3563;25-02-2023;A3100104;1001;47;160,99
AX3671;14-03-2023;A1500107;1002;32;320,19
AX4087;25-05-2023;A3100104;1006;19;159
AX4374;13-07-2023;A1500107;1004;180;210
AX4807;23-09-2023;A5200050;1002;16;320,19
AX507;13-02-2023;A1500109;1003;25;499,19
AX4533;07-08-2023;A3100104;1007;28;630,99
AX66;08-01-2023;A1500109;1001;18;160,99
AX2349;07-08-2023;A1500109;1004;27;210
AX3685;16-03-2023;A3100104;1001;27;160,99
AX681;02-03-2023;A1500109;1003;19;499,19
AX3507;16-02-2023;A1500107;1004;70;210
AX3909;23-04-2023;A5200100;1006;26;159
AX4814;24-09-2023;A1500107;1008;42;119,3
AX2149;02-07-2023;A1500109;1007;18;630,99
AX4421;20-07-2023;A3100104;1001;17;160,99
AX1984;19-06-2023;A1500109;1008;14;119,3
AX3327;17-01-2023;A5200100;1003;36;499,19
AX3754;28-03-2023;A5200050;1005;37;999
AX899;19-03-2023;A1500109;1003;25;499,19
AX4029;16-05-2023;A5200100;1004;30;210
AX1100;07-04-2023;A1500108;1006;72;159
AX2738;09-10-2023;A1500108;1003;27;499,19
AX4741;12-09-2023;A3100104;1007;33;630,99
AX1502;09-05-2023;A1500111;1001;80;160,99
AX476;11-02-2023;A1500108;1004;33;210
AX2744;10-10-2023;A1500111;1004;39;210
AX3731;25-03-2023;A3100104;1002;33;320,19
AX3290;11-01-2023;A3100104;1007;41;630,99
AX2260;23-07-2023;A1500111;1001;20;160,99
AX3573;26-02-2023;A5200100;1001;42;160,99
AX5240;02-12-2023;A3100104;1001;26;160,99
AX2166;04-07-2023;A1500108;1006;126;159
AX4268;27-06-2023;A5200100;1004;39;210
AX5207;27-11-2023;A5200050;1004;36;210
AX4515;05-08-2023;A3100104;1003;28;499,19
AX1318;25-04-2023;A1500109;1001;51;160,99
AX2368;10-08-2023;A1500108;1003;28;499,19
AX593;21-02-2023;A1500108;1008;25;119,3
AX4997;24-10-2023;A3100104;1003;27;499,19
AX1899;10-06-2023;A1500109;1001;25;160,99
AX1281;22-04-2023;A1500111;1004;40;210
AX2755;12-10-2023;A1500111;1005;28;999
AX2085;26-06-2023;A1500109;1008;12;119,3
AX1015;30-03-2023;A1500108;1006;60;159
AX369;01-02-2023;A1500111;1001;20;160,99
AX1419;02-05-2023;A1500111;1001;23;160,99
AX512;13-02-2023;A1500111;1004;27;210
AX2526;05-09-2023;A1500111;1004;34;210
AX4750;13-09-2023;A3100104;1006;26;159
AX3303;14-01-2023;A5200100;1007;31;630,99
AX2355;07-08-2023;A1500111;1003;37;499,19
AX3335;19-01-2023;A5200050;1006;52;159
AX4789;20-09-2023;A1500107;1001;74;160,99
AX555;18-02-2023;A1500108;1004;48;210
AX4759;16-09-2023;A3100104;1008;46;119,3
AX1992;19-06-2023;A1500109;1001;21;160,99
AX2281;27-07-2023;A1500111;1003;25;499,19
AX1771;01-06-2023;A1500111;1004;45;210
AX425;07-02-2023;A1500109;1005;16;999
AX212;21-01-2023;A1500108;1001;32;160,99
AX2121;30-06-2023;A1500109;1008;15;119,3
AX2340;06-08-2023;A1500109;1008;10;119,3
AX1061;03-04-2023;A1500109;1008;12;119,3
AX460;10-02-2023;A1500108;1004;35;210
AX2289;28-07-2023;A1500111;1001;24;160,99
AX3520;19-02-2023;A3100104;1003;28;499,19
AX3006;19-11-2023;A1500109;1008;11;119,3
AX3780;02-04-2023;A5200100;1007;41;630,99
AX1573;15-05-2023;A1500111;1003;44;499,19
AX4168;08-06-2023;A5200100;1001;22;160,99
AX4555;12-08-2023;A5200100;1005;23;999
AX859;17-03-2023;A1500111;1003;56;499,19
AX1713;26-05-2023;A1500109;1002;25;320,19
AX2825;23-10-2023;A1500111;1003;50;499,19
AX2000;20-06-2023;A1500108;1003;45;499,19
AX148;15-01-2023;A1500111;1003;47;499,19
AX1918;12-06-2023;A1500109;1001;21;160,99
AX4960;18-10-2023;A3100104;1005;46;999
AX4629;23-08-2023;A5200100;1003;52;499,19
AX4558;12-08-2023;A3100104;1007;41;630,99
AX3330;18-01-2023;A3100104;1003;19;499,19
AX1471;07-05-2023;A1500108;1006;99;159
AX4577;15-08-2023;A5200100;1001;18;160,99
AX1696;26-05-2023;A1500111;1008;21;119,3
AX4959;18-10-2023;A5200050;1005;16;999
AX4671;29-08-2023;A3100104;1003;48;499,19
AX2805;20-10-2023;A1500108;1003;24;499,19
AX5203;26-11-2023;A1500107;1001;36;160,99
AX2370;10-08-2023;A1500109;1002;15;320,19
AX657;27-02-2023;A1500108;1005;52;999
AX625;24-02-2023;A1500109;1005;16;999
AX3421;31-01-2023;A5200100;1008;40;119,3
AX2765;14-10-2023;A1500109;1002;11;320,19
AX2977;17-11-2023;A1500108;1001;16;160,99
AX2254;21-07-2023;A1500109;1008;10;119,3
AX2607;18-09-2023;A1500109;1004;31;210
AX3811;06-04-2023;A1500107;1002;56;320,19
AX2888;03-11-2023;A1500109;1005;16;999
AX4256;25-06-2023;A3100104;1002;39;320,19
AX3347;22-01-2023;A1500107;1003;66;499,19
AX2148;01-07-2023;A1500109;1008;10;119,3
AX2305;30-07-2023;A1500109;1003;24;499,19
AX2882;30-10-2023;A1500109;1002;22;320,19
AX2983;17-11-2023;A1500108;1004;50;210
AX4345;09-07-2023;A1500107;1003;136;499,19
AX3652;09-03-2023;A1500107;1002;88;320,19
AX3146;11-12-2023;A1500111;1005;22;999
AX847;16-03-2023;A1500109;1003;45;499,19
AX2792;17-10-2023;A1500111;1004;35;210
AX5266;06-12-2023;A1500107;1003;84;499,19
AX4260;26-06-2023;A3100104;1007;36;630,99
AX4908;09-10-2023;A1500107;1005;98;999
AX4136;03-06-2023;A5200100;1002;27;320,19
AX4114;30-05-2023;A5200100;1004;35;210
AX1834;04-06-2023;A1500111;1003;26;499,19
AX4502;03-08-2023;A5200100;1008;38;119,3
AX4103;29-05-2023;A5200100;1003;41;499,19
AX4575;15-08-2023;A5200100;1003;43;499,19
AX4428;22-07-2023;A3100104;1002;32;320,19
AX5031;28-10-2023;A1500107;1005;54;999
AX2544;09-09-2023;A1500111;1003;46;499,19
AX3094;04-12-2023;A1500109;1002;19;320,19
AX2507;03-09-2023;A1500108;1004;47;210
AX4014;14-05-2023;A3100104;1002;37;320,19
AX2584;16-09-2023;A1500108;1008;26;119,3
AX803;12-03-2023;A1500111;1006;90;159
AX984;27-03-2023;A1500111;1001;31;160,99
AX941;23-03-2023;A1500111;1005;27;999
AX4364;12-07-2023;A1500107;1005;78;999
AX2956;13-11-2023;A1500109;1001;22;160,99
AX121;13-01-2023;A1500109;1008;10;119,3
AX2724;07-10-2023;A1500109;1002;17;320,19
AX2587;17-09-2023;A1500108;1005;40;999
AX3821;08-04-2023;A5200100;1008;22;119,3
AX3125;10-12-2023;A1500109;1001;24;160,99
AX2895;03-11-2023;A1500111;1003;82;499,19
AX176;17-01-2023;A1500109;1003;24;499,19
AX4030;16-05-2023;A3100104;1003;39;499,19
AX286;27-01-2023;A1500109;1005;14;999
AX3841;11-04-2023;A3100104;1004;19;210
AX3031;23-11-2023;A1500111;1008;22;119,3
AX587;20-02-2023;A1500109;1008;13;119,3
AX4453;26-07-2023;A3100104;1005;25;999
AX458;10-02-2023;A1500109;1002;20;320,19
AX4652;27-08-2023;A5200100;1006;18;159
AX4293;01-07-2023;A3100104;1006;42;159
AX5183;22-11-2023;A3100104;1006;44;159
AX3632;07-03-2023;A3100104;1006;31;159
AX1144;09-04-2023;A1500109;1005;32;999
AX1168;13-04-2023;A1500109;1001;25;160,99
AX426;07-02-2023;A1500111;1001;34;160,99
AX309;29-01-2023;A1500111;1001;48;160,99
AX1083;04-04-2023;A1500111;1004;29;210
AX1758;30-05-2023;A1500108;1003;81;499,19
AX379;03-02-2023;A1500109;1005;17;999
AX5150;16-11-2023;A3100104;1007;45;630,99
AX582;20-02-2023;A1500109;1001;17;160,99
AX4384;15-07-2023;A3100104;1003;17;499,19
AX4957;17-10-2023;A1500107;1006;52;159
AX3329;18-01-2023;A1500107;1001;32;160,99
AX3372;25-01-2023;A5200050;1003;51;499,19
AX3913;24-04-2023;A3100104;1004;26;210
AX3733;25-03-2023;A1500107;1004;40;210
AX2106;29-06-2023;A1500109;1002;23;320,19
AX1066;04-04-2023;A1500108;1004;99;210
AX42;07-01-2023;A1500111;1005;35;999
AX2221;16-07-2023;A1500109;1002;10;320,19
AX1178;13-04-2023;A1500111;1001;35;160,99
AX2772;14-10-2023;A1500111;1003;29;499,19
AX3693;18-03-2023;A5200100;1002;40;320,19
AX2464;27-08-2023;A1500111;1003;44;499,19
AX3882;19-04-2023;A5200100;1005;33;999
AX4523;07-08-2023;A5200050;1005;37;999
AX2026;22-06-2023;A1500109;1001;21;160,99
AX3721;22-03-2023;A1500107;1003;100;499,19
AX298;28-01-2023;A1500109;1007;8;630,99
AX4261;26-06-2023;A1500107;1003;188;499,19
AX4900;08-10-2023;A1500107;1004;54;210
AX1332;25-04-2023;A1500108;1008;17;119,3
AX487;11-02-2023;A1500109;1005;16;999
AX1907;11-06-2023;A1500108;1004;28;210
AX2163;04-07-2023;A1500109;1008;16;119,3
AX3557;25-02-2023;A3100104;1004;33;210
AX2551;10-09-2023;A1500108;1004;31;210
AX4823;26-09-2023;A1500107;1008;30;119,3
AX933;23-03-2023;A1500108;1005;135;999
AX1691;26-05-2023;A1500109;1002;25;320,19
AX5106;09-11-2023;A5200050;1007;43;630,99
AX3190;18-12-2023;A1500111;1001;20;160,99
AX3583;28-02-2023;A5200100;1003;28;499,19
AX2688;01-10-2023;A1500109;1003;22;499,19
AX1489;08-05-2023;A1500108;1005;35;999
AX3590;01-03-2023;A1500107;1002;72;320,19
AX4573;14-08-2023;A3100104;1003;47;499,19
AX1682;25-05-2023;A1500111;1005;42;999
AX1835;05-06-2023;A1500108;1004;51;210
AX1841;05-06-2023;A1500111;1001;29;160,99
AX2199;13-07-2023;A1500111;1008;24;119,3
AX4637;24-08-2023;A1500107;1005;36;999
AX3193;18-12-2023;A1500111;1001;33;160,99
AX3238;28-12-2023;A1500111;1005;24;999
AX3291;11-01-2023;A3100104;1006;32;159
AX4816;25-09-2023;A3100104;1006;17;159
AX3366;23-01-2023;A3100104;1002;51;320,19
AX2934;10-11-2023;A1500109;1005;17;999
AX5005;24-10-2023;A3100104;1002;18;320,19
AX3045;25-11-2023;A1500109;1002;15;320,19
AX3801;05-04-2023;A3100104;1006;35;159
AX2916;06-11-2023;A1500109;1008;14;119,3
AX1554;14-05-2023;A1500109;1002;21;320,19
AX94;10-01-2023;A1500108;1005;18;999
AX1205;15-04-2023;A1500109;1001;17;160,99
AX4758;16-09-2023;A5200100;1003;26;499,19
AX3810;05-04-2023;A5200100;1007;29;630,99
AX4561;13-08-2023;A5200100;1004;52;210
AX3432;01-02-2023;A5200100;1006;20;159
AX278;27-01-2023;A1500111;1007;47;630,99
AX2170;04-07-2023;A1500109;1008;10;119,3
AX3979;07-05-2023;A3100104;1003;22;499,19
AX5009;25-10-2023;A5200050;1003;36;499,19
AX987;28-03-2023;A1500109;1002;17;320,19
AX4398;17-07-2023;A5200050;1002;19;320,19
AX3827;09-04-2023;A5200100;1007;32;630,99
AX1426;04-05-2023;A1500109;1005;22;999
AX2498;02-09-2023;A1500109;1001;15;160,99
AX925;21-03-2023;A1500109;1001;43;160,99
AX4654;27-08-2023;A5200100;1002;20;320,19
AX4321;05-07-2023;A3100104;1004;30;210
AX4569;14-08-2023;A5200050;1006;35;159
AX526;14-02-2023;A1500111;1003;32;499,19
AX3077;02-12-2023;A1500108;1006;108;159
AX5390;30-12-2023;A5200100;1004;20;210
AX4369;13-07-2023;A3100104;1004;22;210
AX3306;15-01-2023;A3100104;1002;47;320,19
AX156;16-01-2023;A1500111;1003;49;499,19
AX5034;28-10-2023;A3100104;1004;45;210
AX2866;28-10-2023;A1500111;1001;24;160,99
AX3815;08-04-2023;A3100104;1006;27;159
AX4235;20-06-2023;A3100104;1003;52;499,19
AX1017;31-03-2023;A1500111;1001;29;160,99
AX824;14-03-2023;A1500108;1005;22;999
AX1421;02-05-2023;A1500108;1003;34;499,19
AX181;17-01-2023;A1500109;1008;8;119,3
AX3675;14-03-2023;A3100104;1003;38;499,19
AX4115;30-05-2023;A3100104;1007;37;630,99
AX2520;04-09-2023;A1500109;1005;20;999
AX3906;23-04-2023;A3100104;1005;27;999
AX1279;22-04-2023;A1500108;1004;36;210
AX2767;14-10-2023;A1500111;1001;23;160,99
AX4726;09-09-2023;A3100104;1007;31;630,99
AX1740;29-05-2023;A1500109;1001;17;160,99
AX2707;05-10-2023;A1500109;1008;10;119,3
AX1185;14-04-2023;A1500108;1005;30;999
AX3414;30-01-2023;A5200100;1007;29;630,99
AX942;23-03-2023;A1500111;1003;34;499,19
AX4857;01-10-2023;A3100104;1006;49;159
AX2233;18-07-2023;A1500109;1007;20;630,99
AX2514;03-09-2023;A1500111;1008;15;119,3
AX4604;19-08-2023;A3100104;1003;50;499,19
AX2434;20-08-2023;A1500108;1003;33;499,19
AX5234;02-12-2023;A3100104;1002;15;320,19
AX1592;16-05-2023;A1500109;1001;24;160,99
AX1555;14-05-2023;A1500110;1002;28;320,19
AX2671;29-09-2023;A1500109;1005;23;999
AX1097;07-04-2023;A1500111;1005;51;999
AX1872;08-06-2023;A1500111;1001;19;160,99
AX887;18-03-2023;A1500109;1002;19;320,19
AX4222;18-06-2023;A1500107;1002;44;320,19
AX1790;02-06-2023;A1500111;1007;48;630,99
AX3953;02-05-2023;A5200100;1005;34;999
AX2863;27-10-2023;A1500109;1008;12;119,3
AX3219;23-12-2023;A1500111;1005;24;999
AX106;11-01-2023;A1500109;1008;8;119,3
AX2329;04-08-2023;A1500109;1008;30;119,3
AX2605;18-09-2023;A1500109;1007;24;630,99
AX2218;16-07-2023;A1500111;1001;40;160,99
AX3534;21-02-2023;A5200100;1005;48;999
AX3687;18-03-2023;A3100104;1005;39;999
AX3310;15-01-2023;A5200100;1007;51;630,99
AX3036;24-11-2023;A1500109;1008;18;119,3
AX1285;22-04-2023;A1500109;1002;17;320,19
AX3047;25-11-2023;A1500109;1008;8;119,3
AX4950;16-10-2023;A1500107;1003;30;499,19
AX3393;28-01-2023;A1500107;1008;62;119,3
AX3684;16-03-2023;A5200100;1006;26;159
AX4633;23-08-2023;A3100104;1002;52;320,19
AX3449;05-02-2023;A5200100;1007;19;630,99
AX5279;09-12-2023;A3100104;1003;24;499,19
AX177;17-01-2023;A1500109;1008;8;119,3
AX1289;23-04-2023;A1500111;1003;23;499,19
AX2272;24-07-2023;A1500109;1007;10;630,99
AX63;08-01-2023;A1500111;1005;23;999
AX2852;26-10-2023;A1500109;1008;12;119,3
AX4181;11-06-2023;A5200100;1003;15;499,19
AX3958;04-05-2023;A3100104;1004;25;210
AX2506;03-09-2023;A1500111;1005;48;999
AX5145;16-11-2023;A5200050;1003;47;499,19
AX359;01-02-2023;A1500109;1003;29;499,19
AX4877;04-10-2023;A5200100;1002;52;320,19
AX4731;10-09-2023;A5200100;1007;30;630,99
AX1272;21-04-2023;A1500111;1005;41;999
AX348;31-01-2023;A1500108;1005;48;999
AX1094;06-04-2023;A1500111;1006;104;159
AX4132;03-06-2023;A1500107;1004;70;210
AX1750;29-05-2023;A1500109;1001;19;160,99
AX660;28-02-2023;A1500109;1005;23;999
AX2051;24-06-2023;A1500109;1005;20;999
AX301;28-01-2023;A1500111;1001;27;160,99
AX2612;21-09-2023;A1500111;1004;64;210
AX2472;28-08-2023;A1500111;1002;17;320,19
AX3887;20-04-2023;A3100104;1003;19;499,19
AX3594;01-03-2023;A3100104;1006;37;159
AX3244;29-12-2023;A1500109;1001;23;160,99
AX2177;07-07-2023;A1500109;1008;10;119,3
AX174;17-01-2023;A1500111;1004;72;210
AX4353;10-07-2023;A3100104;1008;44;119,3
AX537;17-02-2023;A1500111;1005;34;999
AX2768;14-10-2023;A1500109;1005;31;999
AX2844;24-10-2023;A1500108;1003;36;499,19
AX1952;16-06-2023;A1500111;1003;52;499,19
AX3233;28-12-2023;A1500111;1002;20;320,19
AX2932;10-11-2023;A1500108;1008;38;119,3
AX137;15-01-2023;A1500108;1008;23;119,3
AX3999;11-05-2023;A3100104;1005;43;999
AX1741;29-05-2023;A1500111;1005;43;999
AX916;21-03-2023;A1500109;1001;26;160,99
AX2116;29-06-2023;A1500111;1007;19;630,99
AX4142;04-06-2023;A5200050;1008;18;119,3
AX3838;11-04-2023;A3100104;1001;41;160,99
AX3809;05-04-2023;A3100104;1008;35;119,3
AX4700;04-09-2023;A3100104;1004;15;210
AX3676;14-03-2023;A5200050;1001;52;160,99
AX2214;16-07-2023;A1500108;1002;19;320,19
AX4912;10-10-2023;A5200050;1007;50;630,99
AX4034;16-05-2023;A3100104;1001;38;160,99
AX3880;18-04-2023;A3100104;1002;25;320,19
AX25;04-01-2023;A1500111;1008;16;119,3
AX1558;14-05-2023;A1500111;1004;32;210
AX2831;24-10-2023;A1500109;1008;15;119,3
AX4201;14-06-2023;A1500107;1003;38;499,19
AX1979;18-06-2023;A1500109;1008;10;119,3
AX4702;05-09-2023;A5200100;1005;26;999
AX4619;21-08-2023;A5200050;1006;40;159
AX3901;23-04-2023;A3100104;1004;30;210
AX198;18-01-2023;A1500109;1007;27;630,99
AX214;21-01-2023;A1500111;1003;34;499,19
AX2559;11-09-2023;A1500108;1001;34;160,99
